lat,lon,time,mss,surface type,range,altitude,geophysical quality flag,pass number,day,month,year
36.01526641845703,47.499446868896484,689633600.0,2147483648.0,1.0,1343902.625,1345528.75,1.0,209.0,7,11,2021
36.061527252197266,47.52827835083008,689633600.0,2147483648.0,1.0,2147483648.0,1345542.375,1.0,209.0,7,11,2021
36.1077766418457,47.55714797973633,689633600.0,2147483648.0,1.0,2147483648.0,1345555.875,1.0,209.0,7,11,2021
36.15401840209961,47.586055755615234,689633600.0,2147483648.0,1.0,1343894.5,1345569.5,1.0,209.0,7,11,2021
36.20024871826172,47.6150016784668,689633600.0,2147483648.0,1.0,2147483648.0,1345583.125,1.0,209.0,7,11,2021
36.2464714050293,47.643985748291016,689633600.0,2147483648.0,1.0,2147483648.0,1345596.625,1.0,209.0,7,11,2021
36.292686462402344,47.673011779785156,689633600.0,2147483648.0,1.0,2147483648.0,1345610.25,1.0,209.0,7,11,2021
36.338890075683594,47.70207214355469,689633600.0,2147483648.0,1.0,2147483648.0,1345623.875,1.0,209.0,7,11,2021
36.38508224487305,47.731178283691406,689633600.0,2147483648.0,1.0,2147483648.0,1345637.5,1.0,209.0,7,11,2021
36.43126678466797,47.760318756103516,689633600.0,2147483648.0,1.0,1344330.0,1345651.125,1.0,209.0,7,11,2021
36.477439880371094,47.78950119018555,689633600.0,2147483648.0,1.0,1344318.625,1345664.75,1.0,209.0,7,11,2021
36.52360534667969,47.818721771240234,689633600.0,2147483648.0,1.0,1344335.75,1345678.25,1.0,209.0,7,11,2021
36.569759368896484,47.84798049926758,689633600.0,2147483648.0,1.0,1344354.5,1345691.875,1.0,209.0,7,11,2021
36.61590576171875,47.877281188964844,689633600.0,2147483648.0,1.0,2147483648.0,1345705.625,1.0,209.0,7,11,2021
36.66204071044922,47.90662384033203,689633600.0,2147483648.0,1.0,2147483648.0,1345719.25,1.0,209.0,7,11,2021
36.70816421508789,47.93600082397461,689633600.0,2147483648.0,1.0,2147483648.0,1345732.875,1.0,209.0,7,11,2021
36.7542839050293,47.965423583984375,689633600.0,2147483648.0,1.0,2147483648.0,1345746.5,1.0,209.0,7,11,2021
36.80038833618164,47.99488067626953,689633600.0,2147483648.0,1.0,2147483648.0,1345760.125,1.0,209.0,7,11,2021
36.84648132324219,48.024383544921875,689633600.0,2147483648.0,1.0,2147483648.0,1345773.75,1.0,209.0,7,11,2021
36.89257049560547,48.053924560546875,689633600.0,2147483648.0,1.0,2147483648.0,1345787.375,1.0,209.0,7,11,2021
36.93864440917969,48.08350372314453,689633600.0,2147483648.0,1.0,2147483648.0,1345801.125,1.0,209.0,7,11,2021
36.984710693359375,48.11312484741211,689633600.0,2147483648.0,1.0,1344515.625,1345814.75,1.0,209.0,7,11,2021
37.03076934814453,48.14278793334961,689633600.0,2147483648.0,1.0,2147483648.0,1345828.375,1.0,209.0,7,11,2021
37.076812744140625,48.17249298095703,689633600.0,2147483648.0,1.0,2147483648.0,1345842.125,1.0,209.0,7,11,2021
37.12284851074219,48.20223617553711,689633600.0,2147483648.0,1.0,2147483648.0,1345855.75,1.0,209.0,7,11,2021
37.16887664794922,48.23202133178711,689633600.0,10.044699668884277,1.0,2147483648.0,1345869.5,0.0,209.0,7,11,2021
37.21488952636719,48.26184844970703,689633600.0,9.807700157165527,1.0,2147483648.0,1345883.125,0.0,209.0,7,11,2021
37.26089859008789,48.29171371459961,689633600.0,9.558300018310547,1.0,1345153.0,1345896.875,0.0,209.0,7,11,2021
37.30689239501953,48.321624755859375,689633600.0,9.210200309753418,1.0,1345157.125,1345910.5,0.0,209.0,7,11,2021
37.35287857055664,48.3515739440918,689633600.0,8.82859992980957,1.0,1345166.0,1345924.25,0.0,209.0,7,11,2021
37.39885330200195,48.38156509399414,689633600.0,8.38129997253418,1.0,1345172.75,1345937.875,0.0,209.0,7,11,2021
37.44481658935547,48.411598205566406,689633600.0,7.8196001052856445,1.0,2147483648.0,1345951.625,0.0,209.0,7,11,2021
37.49077224731445,48.44167709350586,689633600.0,7.275700092315674,1.0,1343954.5,1345965.25,0.0,209.0,7,11,2021
37.53671646118164,48.47179412841797,689633600.0,6.5746002197265625,1.0,1343976.125,1345979.0,0.0,209.0,7,11,2021
37.58264923095703,48.501953125,689633600.0,5.832099914550781,1.0,1343994.5,1345992.75,0.0,209.0,7,11,2021
37.62857437133789,48.53215408325195,689633600.0,4.959199905395508,1.0,2147483648.0,1346006.5,0.0,209.0,7,11,2021
37.67448425292969,48.56239700317383,689633600.0,3.833899974822998,1.0,2147483648.0,1346020.125,0.0,209.0,7,11,2021
37.72038650512695,48.59268569946289,689633600.0,2.683199882507324,1.0,2147483648.0,1346033.875,0.0,209.0,7,11,2021
37.76628112792969,48.62301254272461,689633600.0,1.1799999475479126,1.0,2147483648.0,1346047.625,0.0,209.0,7,11,2021
37.81216049194336,48.65338134765625,689633600.0,-0.44920000433921814,1.0,2147483648.0,1346061.375,0.0,209.0,7,11,2021
37.8580322265625,48.68379592895508,689633600.0,-2.397700071334839,1.0,2147483648.0,1346075.125,0.0,209.0,7,11,2021
37.903892517089844,48.71425247192383,689633600.0,-4.8790998458862305,1.0,1344619.0,1346088.75,0.0,209.0,7,11,2021
37.949745178222656,48.744754791259766,689633600.0,-7.527699947357178,1.0,2147483648.0,1346102.5,0.0,209.0,7,11,2021
37.995582580566406,48.77529525756836,689633600.0,-10.176199913024902,1.0,2147483648.0,1346116.25,0.0,209.0,7,11,2021
38.041412353515625,48.80588150024414,689633600.0,-12.925100326538086,1.0,2147483648.0,1346130.0,0.0,209.0,7,11,2021
38.08723068237305,48.836509704589844,689633600.0,-15.664899826049805,1.0,1345559.625,1346143.75,0.0,209.0,7,11,2021
38.13303756713867,48.867183685302734,689633600.0,-18.302499771118164,1.0,1346195.75,1346157.5,0.0,209.0,7,11,2021
38.1788330078125,48.89789962768555,689633600.0,-21.29640007019043,1.0,1346196.0,1346171.25,0.0,209.0,7,11,2021
