lat,lon,time,mss,surface type,range,altitude,geophysical quality flag,pass number,day,month,year
46.71905517578125,46.30406951904297,535885824.0,-2.739300012588501,3.0,2147483648.0,1348516.375,127.0,91.0,24,12,2016
46.67518997192383,46.34648132324219,535885824.0,-2.6851999759674072,3.0,1348509.375,1348502.875,127.0,91.0,24,12,2016
46.631309509277344,46.38882064819336,535885824.0,-2.6407999992370605,3.0,1348497.875,1348489.375,127.0,91.0,24,12,2016
46.587406158447266,46.43107986450195,535885824.0,-2.6175999641418457,3.0,2147483648.0,1348475.875,127.0,91.0,24,12,2016
46.543487548828125,46.4732666015625,535885824.0,-2.6393001079559326,3.0,2147483648.0,1348462.375,127.0,91.0,24,12,2016
46.49954605102539,46.515377044677734,535885824.0,-2.6314001083374023,3.0,2147483648.0,1348448.875,127.0,91.0,24,12,2016
46.45558547973633,46.55741500854492,535885824.0,-2.614500045776367,3.0,2147483648.0,1348435.375,127.0,91.0,24,12,2016
46.4116096496582,46.5993766784668,535885824.0,-2.5518999099731445,3.0,2147483648.0,1348421.875,127.0,91.0,24,12,2016
46.367610931396484,46.641265869140625,535885824.0,-2.5536000728607178,3.0,1348426.625,1348408.25,127.0,91.0,24,12,2016
46.32359313964844,46.68307876586914,535885824.0,-2.573699951171875,3.0,2147483648.0,1348394.75,127.0,91.0,24,12,2016
46.27956008911133,46.72481918334961,535885824.0,-2.6375999450683594,3.0,2147483648.0,1348381.25,127.0,91.0,24,12,2016
46.235504150390625,46.76648712158203,535885824.0,-2.684000015258789,3.0,2147483648.0,1348367.625,127.0,91.0,24,12,2016
46.19143295288086,46.808082580566406,535885824.0,-2.6874001026153564,3.0,2147483648.0,1348354.125,127.0,91.0,24,12,2016
46.147342681884766,46.849605560302734,535885824.0,-2.7123000621795654,3.0,2147483648.0,1348340.625,127.0,91.0,24,12,2016
46.10322952270508,46.89105224609375,535885824.0,-2.7720000743865967,3.0,2147483648.0,1348327.0,127.0,91.0,24,12,2016
46.05910110473633,46.93242645263672,535885824.0,-2.879699945449829,3.0,2147483648.0,1348313.5,127.0,91.0,24,12,2016
46.01495361328125,46.97372817993164,535885824.0,-3.010200023651123,3.0,2147483648.0,1348299.875,127.0,91.0,24,12,2016
45.97079086303711,47.01496124267578,535885824.0,-3.0969998836517334,3.0,2147483648.0,1348286.25,127.0,91.0,24,12,2016
45.926605224609375,47.05611801147461,535885824.0,-3.091900110244751,3.0,2147483648.0,1348272.75,127.0,91.0,24,12,2016
45.88240432739258,47.09720230102539,535885824.0,-3.1856000423431396,3.0,2147483648.0,1348259.125,127.0,91.0,24,12,2016
45.83818054199219,47.13821792602539,535885824.0,-3.2946999073028564,3.0,2147483648.0,1348245.5,127.0,91.0,24,12,2016
45.793941497802734,47.179161071777344,535885856.0,-3.4677000045776367,3.0,2147483648.0,1348231.875,127.0,91.0,24,12,2016
45.74968719482422,47.22003173828125,535885856.0,-3.531899929046631,3.0,2147483648.0,1348218.25,127.0,91.0,24,12,2016
45.70541000366211,47.260833740234375,535885856.0,-3.501800060272217,3.0,2147483648.0,1348204.75,127.0,91.0,24,12,2016
45.66111755371094,47.30156326293945,535885856.0,-3.513200044631958,3.0,2147483648.0,1348191.125,127.0,91.0,24,12,2016
45.61680603027344,47.342220306396484,535885856.0,-3.708699941635132,3.0,2147483648.0,1348177.5,127.0,91.0,24,12,2016
45.57247543334961,47.382808685302734,535885856.0,-4.393700122833252,3.0,2147483648.0,1348163.875,127.0,91.0,24,12,2016
45.52812957763672,47.4233283996582,535885856.0,-6.0507001876831055,3.0,2147483648.0,1348150.25,127.0,91.0,24,12,2016
45.4837646484375,47.463775634765625,535885856.0,-8.019800186157227,3.0,2147483648.0,1348136.5,127.0,91.0,24,12,2016
45.43938064575195,47.504150390625,535885856.0,-10.74269962310791,1.0,2147483648.0,1348122.875,127.0,91.0,24,12,2016
45.394981384277344,47.54446029663086,535885856.0,-13.91510009765625,1.0,2147483648.0,1348109.25,127.0,91.0,24,12,2016
45.350563049316406,47.58469772338867,535885856.0,-17.36400032043457,1.0,2147483648.0,1348095.625,127.0,91.0,24,12,2016
45.30612564086914,47.6248664855957,535885856.0,-20.939599990844727,1.0,2147483648.0,1348082.0,127.0,91.0,24,12,2016
45.26167297363281,47.66496276855469,535885856.0,-24.346799850463867,1.0,2147483648.0,1348068.25,127.0,91.0,24,12,2016
45.217201232910156,47.704994201660156,535885856.0,-27.689199447631836,1.0,2147483648.0,1348054.625,127.0,91.0,24,12,2016
45.17271041870117,47.744956970214844,535885856.0,-29.408700942993164,1.0,2147483648.0,1348040.875,127.0,91.0,24,12,2016
45.128204345703125,47.784847259521484,535885856.0,-31.684499740600586,1.0,2147483648.0,1348027.25,127.0,91.0,24,12,2016
45.083683013916016,47.82467269897461,535885856.0,-32.25310134887695,1.0,2147483648.0,1348013.625,127.0,91.0,24,12,2016
45.03914260864258,47.86442947387695,535885856.0,-32.55220031738281,1.0,2147483648.0,1347999.875,127.0,91.0,24,12,2016
44.99458312988281,47.90411376953125,535885856.0,-32.72890090942383,1.0,2147483648.0,1347986.25,127.0,91.0,24,12,2016
44.950008392333984,47.94373321533203,535885856.0,-32.92850112915039,1.0,2147483648.0,1347972.5,127.0,91.0,24,12,2016
44.90541458129883,47.9832878112793,535885856.0,-33.12590026855469,1.0,2147483648.0,1347958.75,127.0,91.0,24,12,2016
44.86080551147461,48.022769927978516,535885856.0,-33.31589889526367,1.0,2147483648.0,1347945.125,127.0,91.0,24,12,2016
44.81617736816406,48.06218719482422,535885856.0,-33.5093994140625,1.0,2147483648.0,1347931.375,127.0,91.0,24,12,2016
44.77153396606445,48.101539611816406,535885856.0,-33.690399169921875,1.0,2147483648.0,1347917.625,127.0,91.0,24,12,2016
44.72687530517578,48.14081954956055,535885856.0,-33.86439895629883,1.0,1347941.375,1347903.875,127.0,91.0,24,12,2016
44.68219757080078,48.18003463745117,535885856.0,-34.045501708984375,1.0,1347928.0,1347890.25,127.0,91.0,24,12,2016
44.63750076293945,48.21918487548828,535885856.0,-34.21260070800781,1.0,1347914.375,1347876.5,127.0,91.0,24,12,2016
44.59278869628906,48.25826644897461,535885856.0,-34.37590026855469,1.0,1347900.875,1347862.75,127.0,91.0,24,12,2016
44.54806137084961,48.29728317260742,535885856.0,-34.528099060058594,1.0,1347887.25,1347849.0,127.0,91.0,24,12,2016
44.50331497192383,48.33623504638672,535885856.0,-34.667598724365234,1.0,1347873.625,1347835.25,127.0,91.0,24,12,2016
44.458553314208984,48.375118255615234,535885856.0,-34.79520034790039,1.0,1347860.0,1347821.5,127.0,91.0,24,12,2016
44.41377639770508,48.413936614990234,535885888.0,-34.92720031738281,1.0,1347846.375,1347807.75,127.0,91.0,24,12,2016
44.368980407714844,48.45269012451172,535885888.0,-35.02080154418945,1.0,1347832.75,1347794.0,127.0,91.0,24,12,2016
44.32416915893555,48.49137878417969,535885888.0,-35.0885009765625,1.0,1347819.125,1347780.25,127.0,91.0,24,12,2016
44.27934265136719,48.529998779296875,535885888.0,-35.1515007019043,1.0,1347805.375,1347766.5,127.0,91.0,24,12,2016
44.2344970703125,48.56855773925781,535885888.0,-35.20790100097656,1.0,1347791.75,1347752.75,127.0,91.0,24,12,2016
44.18963623046875,48.60704803466797,535885888.0,-35.24330139160156,1.0,1347778.0,1347739.0,127.0,91.0,24,12,2016
44.14476013183594,48.645477294921875,535885888.0,-35.28609848022461,1.0,1347764.25,1347725.25,127.0,91.0,24,12,2016
44.09986877441406,48.683837890625,535885888.0,-35.33789825439453,1.0,1347750.5,1347711.375,127.0,91.0,24,12,2016
44.05495834350586,48.722137451171875,535885888.0,-35.382598876953125,1.0,1347736.75,1347697.625,127.0,91.0,24,12,2016
44.010032653808594,48.760372161865234,535885888.0,-35.4193000793457,1.0,1347723.125,1347683.875,127.0,91.0,24,12,2016
43.965091705322266,48.79854202270508,535885888.0,-35.46039962768555,1.0,1347709.25,1347670.125,127.0,91.0,24,12,2016
43.92013168334961,48.83665084838867,535885888.0,-35.493900299072266,1.0,1347695.625,1347656.25,127.0,91.0,24,12,2016
43.875160217285156,48.87469482421875,535885888.0,-35.50619888305664,1.0,1347681.75,1347642.5,127.0,91.0,24,12,2016
43.830169677734375,48.91267013549805,535885888.0,-35.53010177612305,1.0,1347668.125,1347628.75,127.0,91.0,24,12,2016
43.78516387939453,48.95058822631836,535885888.0,-35.539398193359375,1.0,1347654.25,1347614.875,127.0,91.0,24,12,2016
43.740142822265625,48.988441467285156,535885888.0,-35.54759979248047,1.0,1347640.5,1347601.125,127.0,91.0,24,12,2016
43.69510269165039,49.0262336730957,535885888.0,-35.5536994934082,1.0,1347626.75,1347587.25,127.0,91.0,24,12,2016
43.65005111694336,49.06395721435547,535885888.0,-35.570899963378906,1.0,1347612.875,1347573.5,127.0,91.0,24,12,2016
43.60498046875,49.10162353515625,535885888.0,-35.57160186767578,1.0,1347599.125,1347559.625,127.0,91.0,24,12,2016
43.55989456176758,49.13922882080078,535885888.0,-35.56230163574219,1.0,1347585.25,1347545.875,127.0,91.0,24,12,2016
43.514793395996094,49.17676544189453,535885888.0,-35.535099029541016,1.0,1347571.375,1347532.0,127.0,91.0,24,12,2016
43.46968078613281,49.2142448425293,535885888.0,-35.51210021972656,1.0,1347557.625,1347518.25,127.0,91.0,24,12,2016
43.42454528808594,49.25165939331055,535885888.0,-35.4989013671875,1.0,1347543.75,1347504.375,127.0,91.0,24,12,2016
43.379398345947266,49.28901672363281,535885888.0,-35.486000061035156,1.0,1347529.875,1347490.625,127.0,91.0,24,12,2016
43.33423614501953,49.3263053894043,535885888.0,-35.47489929199219,1.0,1347516.0,1347476.75,127.0,91.0,24,12,2016
43.289058685302734,49.36354064941406,535885888.0,-35.477699279785156,1.0,1347502.25,1347462.875,127.0,91.0,24,12,2016
43.243865966796875,49.40070724487305,535885888.0,-35.50239944458008,1.0,1347488.375,1347449.125,127.0,91.0,24,12,2016
43.19865798950195,49.43781661987305,535885888.0,-35.5182991027832,1.0,1347474.625,1347435.25,127.0,91.0,24,12,2016
43.1534309387207,49.4748649597168,535885888.0,-35.525699615478516,1.0,1347460.75,1347421.375,127.0,91.0,24,12,2016
43.108192443847656,49.5118522644043,535885888.0,-35.53919982910156,1.0,1347447.0,1347407.625,127.0,91.0,24,12,2016
43.06293869018555,49.54877853393555,535885888.0,-35.56740188598633,1.0,1347433.125,1347393.75,127.0,91.0,24,12,2016
43.017669677734375,49.58564376831055,535885888.0,-35.59489822387695,1.0,1347419.375,1347379.875,127.0,91.0,24,12,2016
42.97238540649414,49.62245178222656,535885920.0,-35.630401611328125,1.0,1347405.5,1347366.0,127.0,91.0,24,12,2016
42.927085876464844,49.65919876098633,535885920.0,-35.68439865112305,1.0,1347391.75,1347352.25,127.0,91.0,24,12,2016
42.88176727294922,49.69588088989258,535885920.0,-35.74380111694336,1.0,1347378.0,1347338.375,127.0,91.0,24,12,2016
42.8364372253418,49.73250961303711,535885920.0,-35.805198669433594,1.0,1347364.25,1347324.5,127.0,91.0,24,12,2016
42.79109573364258,49.769073486328125,535885920.0,-35.88140106201172,1.0,1347350.375,1347310.625,127.0,91.0,24,12,2016
42.74573516845703,49.805580139160156,535885920.0,-35.964698791503906,1.0,1347336.625,1347296.75,127.0,91.0,24,12,2016
42.70035934448242,49.8420295715332,535885920.0,-36.051998138427734,1.0,1347322.875,1347282.875,127.0,91.0,24,12,2016
42.65496826171875,49.87841796875,535885920.0,-36.148101806640625,1.0,1347309.125,1347269.0,127.0,91.0,24,12,2016
42.60956573486328,49.91474533081055,535885920.0,-36.28030014038086,1.0,1347295.375,1347255.125,127.0,91.0,24,12,2016
42.564144134521484,49.951019287109375,535885920.0,-36.42300033569336,1.0,1347281.625,1347241.25,127.0,91.0,24,12,2016
42.51871109008789,49.98722839355469,535885920.0,-36.58760070800781,1.0,1347267.875,1347227.5,127.0,91.0,24,12,2016
42.473262786865234,50.02338409423828,535885920.0,-36.75699996948242,1.0,1347254.25,1347213.625,127.0,91.0,24,12,2016
42.427799224853516,50.059478759765625,535885920.0,-36.921199798583984,1.0,1347240.5,1347199.75,127.0,91.0,24,12,2016
42.38232421875,50.095516204833984,535885920.0,-37.10369873046875,1.0,1347226.875,1347185.875,127.0,91.0,24,12,2016
42.336830139160156,50.131492614746094,535885920.0,-37.29859924316406,1.0,1347213.25,1347172.0,127.0,91.0,24,12,2016
42.291324615478516,50.167415618896484,535885920.0,-37.50149917602539,1.0,1347199.5,1347158.125,127.0,91.0,24,12,2016
42.24580383300781,50.203277587890625,535885920.0,-37.70199966430664,1.0,1347185.75,1347144.25,127.0,91.0,24,12,2016
42.20026779174805,50.23908615112305,535885920.0,-37.9109992980957,1.0,1347172.125,1347130.375,127.0,91.0,24,12,2016
42.154720306396484,50.27483367919922,535885920.0,-38.13779830932617,1.0,1347158.5,1347116.5,127.0,91.0,24,12,2016
42.10915756225586,50.310523986816406,535885920.0,-38.38859939575195,1.0,1347144.875,1347102.5,127.0,91.0,24,12,2016
42.063575744628906,50.346160888671875,535885920.0,-38.659698486328125,1.0,1347131.25,1347088.625,127.0,91.0,24,12,2016
42.01798629760742,50.381736755371094,535885920.0,-38.935699462890625,1.0,1347117.625,1347074.75,127.0,91.0,24,12,2016
41.97237777709961,50.41725540161133,535885920.0,-39.21549987792969,1.0,1347104.0,1347060.875,127.0,91.0,24,12,2016
41.9267578125,50.452720642089844,535885920.0,-39.48320007324219,1.0,1347090.375,1347047.0,127.0,91.0,24,12,2016
41.88112258911133,50.488128662109375,535885920.0,-39.73830032348633,1.0,1347076.75,1347033.125,127.0,91.0,24,12,2016
41.835472106933594,50.52347946166992,535885920.0,-39.96870040893555,1.0,1347063.125,1347019.25,127.0,91.0,24,12,2016
41.78981018066406,50.558773040771484,535885920.0,-40.17530059814453,1.0,1347049.375,1347005.375,127.0,91.0,24,12,2016
41.744136810302734,50.59401321411133,535885920.0,-40.37110137939453,1.0,1347035.75,1346991.5,127.0,91.0,24,12,2016
41.69844436645508,50.62919616699219,535885920.0,-40.5536994934082,1.0,1347022.0,1346977.625,127.0,91.0,24,12,2016
41.652740478515625,50.66432189941406,535885920.0,-40.72779846191406,1.0,1347008.25,1346963.625,127.0,91.0,24,12,2016
41.60702133178711,50.69939422607422,535885920.0,-40.899200439453125,1.0,1346994.625,1346949.75,127.0,91.0,24,12,2016
41.5612907409668,50.734413146972656,535885952.0,-41.05690002441406,1.0,1346980.875,1346935.875,127.0,91.0,24,12,2016
41.51554489135742,50.76937484741211,535885952.0,-41.2047004699707,1.0,1346967.125,1346922.0,127.0,91.0,24,12,2016
41.469783782958984,50.80427932739258,535885952.0,-41.34080123901367,1.0,1346953.375,1346908.125,127.0,91.0,24,12,2016
41.424007415771484,50.83913040161133,535885952.0,-41.462398529052734,1.0,1346939.625,1346894.25,127.0,91.0,24,12,2016
41.37822341918945,50.87392807006836,535885952.0,-41.577301025390625,1.0,1346925.875,1346880.25,127.0,91.0,24,12,2016
41.332420349121094,50.908668518066406,535885952.0,-41.695701599121094,1.0,1346912.0,1346866.375,127.0,91.0,24,12,2016
41.28660583496094,50.943355560302734,535885952.0,-41.80820083618164,1.0,1346898.25,1346852.5,127.0,91.0,24,12,2016
41.240779876708984,50.977989196777344,535885952.0,-41.91699981689453,1.0,1346884.5,1346838.625,127.0,91.0,24,12,2016
41.19493865966797,51.01256561279297,535885952.0,-42.02159881591797,1.0,1346870.625,1346824.75,127.0,91.0,24,12,2016
41.14908218383789,51.04709243774414,535885952.0,-42.12269973754883,1.0,1346856.875,1346810.875,127.0,91.0,24,12,2016
41.103214263916016,51.08156204223633,535885952.0,-42.22629928588867,1.0,1346843.0,1346796.875,127.0,91.0,24,12,2016
41.057334899902344,51.1159782409668,535885952.0,-42.33340072631836,1.0,1346829.25,1346783.0,127.0,91.0,24,12,2016
41.01144027709961,51.15034484863281,535885952.0,-42.45539855957031,1.0,1346815.5,1346769.125,127.0,91.0,24,12,2016
40.96553039550781,51.184654235839844,535885952.0,-42.57509994506836,1.0,1346801.625,1346755.25,127.0,91.0,24,12,2016
